# Rescue verdicts: papers fermlit's first rubric EXCLUDED (or left borderline), re-screened
# under the second rubric in MTDNA_RUBRIC.md -- "does this paper help someone engineer the
# yeast mitochondrion or its genome?" -- extended to cover the Ehrlich/BCAA payload,
# compartment-specific cofactor measurement, protein targeting, genetic-code and codon
# engineering, and yeast genome-engineering methods that transfer.
#
# ONLY RESCUES ARE LISTED. A paper the second rubric also excluded stays excluded and has no
# row here; the file's job is to name what the first question threw away. Every row is a
# CHANGE from that paper's first-rubric verdict.
#
# The organism clause is deliberately opposite to the first rubric's instinct: a mammalian or
# plant mtDNA paper is included when the METHOD transfers, because those are often the only
# published record of a technique.
#
# Re-screened: 2834 fermdb publications. Rescued to include: 709. To borderline: 549.
# Still excluded: 1533.
#
# TWO MODELS screened this corpus, and `decided_by` says per row which one decided that row.
# The run began on qwen3.6:27b -- the same local model that produced every first-rubric
# verdict -- and was stopped part-way when the GPU was needed elsewhere; the remainder ran on
# claude-sonnet-5 through the Claude Agent SDK. qwen rows: 348. sonnet rows: 910.
# The rubric, the two-pass structure and the 20-85 escalation band are identical across both
# halves; only the backend differs. Read `decided_by` before treating the file as homogeneous.
#
# Two passes, fermlit's own: title score, then abstract for the band (20-85).
# NOT INSTALLED -- installing is a curator act.
publication_id	decision	reason	source	decided_by	decided_by_kind	decided_at	in_atlas	pdf_file
doi:10.1016/0300-9084(96)88103-x	borderline	Title implies subcellular localisation of a tRNA-modifying enzyme (possibly mitochondrial vs cytoplasmic), which could bear on mitochondrial tRNA processing, but no abstract confirms organism, compartment or mechanism.	fermlit screen, mtDNA rubric v1 (abstract pass, no abstract available)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.1016/0378-1097(92)90387-4	borderline	Killer activity in yeast is typically due to cytoplasmic dsRNA virus-like particles, not mtDNA, and without an abstract it's unclear whether the electrotransformation method here is a generalizable yeast transformation protocol relevant to genome engineering.	fermlit screen, mtDNA rubric v1 (abstract pass, no abstract available)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.1016/0378-1097(94)00180-4	include	Reports induction of respiration-deficient (petite) mutants in yeast, a classic mtDNA-loss/petite-frequency assay relevant to mtDNA state and stability studies.	fermlit screen, mtDNA rubric v1 (abstract pass, no abstract available)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.1016/0378-1119(82)90036-1	borderline	1982 sequencing/evolution paper on rat mt cytochrome b likely for phylogenetic comparison, though the noted ochre stop codon hints at mitochondrial genetic-code content; no abstract to confirm engineering relevance.	fermlit screen, mtDNA rubric v1 (abstract pass, no abstract available)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.1016/0378-1119(83)90002-1	borderline	Title suggests study of excision/recombination sequences in yeast mtDNA (likely related to petite/rho- genome rearrangement), but no abstract to confirm mechanistic or engineering relevance.	fermlit screen, mtDNA rubric v1 (abstract pass, no abstract available)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.1016/0378-1119(83)90132-4	include	Studies ori sequence changes and altered mtDNA replication in spontaneous rho- petites, core mtDNA maintenance/replication biology relevant to yeast mitochondrial genome engineering.	fermlit screen, mtDNA rubric v1 (abstract pass, no abstract available)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.1016/0378-1119(83)90192-0	include	Maps densely spaced ARS elements in S. cerevisiae mtDNA — direct characterization of replication origins usable for mitochondrial vector/plasmid design.	fermlit screen, mtDNA rubric v1 (title pass)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.1016/0378-1119(83)90196-8	borderline	Characterization of nuclear genes encoding respiratory chain complex III (Rieske/core II) subunits is respiratory-chain/OXPHOS assembly biology, informative about the chassis but not itself an engineering method for mtDNA or import.	fermlit screen, mtDNA rubric v1 (abstract pass, no abstract available)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.1016/0378-1119(84)90019-2	include	Characterizes ori sequences (replication origins) of yeast mtDNA — directly relevant to mtDNA replication/maintenance and to origin elements used in mitochondrial plasmid/vector construction.	fermlit screen, mtDNA rubric v1 (title pass)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.1016/0378-1119(84)90104-5	include	Identifies hypersuppressive rho- mtDNA modules required for plasmid replication in yeast — core mtDNA replication/maintenance element directly usable for building mitochondrial vectors.	fermlit screen, mtDNA rubric v1 (title pass)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.1016/0378-1119(85)90064-2	borderline	Reports discovery/annotation of a novel ORF in yeast mtDNA, informative background on genome structure but not itself an engineering method or assay.	fermlit screen, mtDNA rubric v1 (abstract pass, no abstract available)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.1016/0378-1119(85)90252-5	borderline	A 1985 review on yeast mtDNA sequence organization likely covers gene arrangement, introns and genetic code relevant to engineering targets, but being a review with no abstract, its methodological content can't be confirmed.	fermlit screen, mtDNA rubric v1 (abstract pass, no abstract available)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.1016/0378-1119(86)90027-2	borderline	Title suggests comparative/evolutionary analysis of group I intron structure in S. pombe cox1, not an engineering method; abstract unavailable to confirm any manipulable handle.	fermlit screen, mtDNA rubric v1 (abstract pass, no abstract available)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.1016/0378-1119(86)90060-0	include	A review of the primary structure of the S. cerevisiae mitochondrial genome is foundational reference material for anyone engineering yeast mtDNA.	fermlit screen, mtDNA rubric v1 (title pass)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.1016/0378-1119(86)90262-3	borderline	Describes evolutionary origin of GC-rich intergenic clusters in yeast mtDNA sequence composition, not an engineering method, though it touches mtDNA structure relevant to origins of replication.	fermlit screen, mtDNA rubric v1 (abstract pass, no abstract available)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.1016/0378-1119(88)90387-3	include	Concerns structure/function of yeast mitochondrial DNA replication origins (ori sequences), directly relevant to mtDNA replication and maintenance.	fermlit screen, mtDNA rubric v1 (abstract pass, no abstract available)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.1016/0378-1119(88)90526-4	include	Studies mtDNA replication origin (ori) sequences and flanking regions in yeast petite mutants, directly informing mtDNA replication/maintenance mechanisms relevant to genome engineering.	fermlit screen, mtDNA rubric v1 (abstract pass, no abstract available)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.1016/0378-1119(88)90578-1	borderline	Title suggests a Mu-phage-derived transposon tool for yeast nuclear gene functional analysis, not mitochondrial, and no abstract confirms relevance.	fermlit screen, mtDNA rubric v1 (abstract pass, no abstract available)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.1016/0887-2333(91)90078-r	borderline	Reports chemical induction of respiration-deficient (petite) mutants, a classic mtDNA mutagenesis/petite-frequency assay, but framed as toxicology testing rather than an engineering method, and no abstract confirms mechanistic detail.	fermlit screen, mtDNA rubric v1 (abstract pass, no abstract available)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.1016/0891-5849(94)00113-x	include	Heterologous (maize) MnSOD shown localized to the mitochondrial matrix of transformed yeast cells — direct demonstration of matrix targeting of a heterologous enzyme.	fermlit screen, mtDNA rubric v1 (title pass)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.1016/0925-4439(95)00019-z	borderline	Human mtDNA transcription initiation mechanism (TFAM/promoter spacing) is basic mitochondrial gene-expression biology, not an engineering method, and this human-specific TFAM-based promoter architecture does not clearly transfer to yeast's distinct mitochondrial transcription system.	fermlit screen, mtDNA rubric v1 (abstract pass, no abstract available)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.1016/b978-0-12-407672-3.00001-0	include	Review of petites and small colony variants directly covers rho+/rho-/petite mtDNA state, a core topic for mitochondrial genome engineering and assays.	fermlit screen, mtDNA rubric v1 (title pass)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.1016/bs.apcsb.2023.03.005	borderline	Title suggests general mitochondrial redox/aging biology (ROS, NAD, AMP) with no stated engineering method, so relevance can't be confirmed without the abstract.	fermlit screen, mtDNA rubric v1 (abstract pass, no abstract available)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.1016/bs.mcb.2019.11.008	include	Live cell imaging of mitochondrial redox state in mammalian cells and yeast directly matches compartment-specific redox measurement methods needed for mitochondrial engineering; method explicitly includes yeast.	fermlit screen, mtDNA rubric v1 (title pass)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.1016/bs.mie.2024.07.016	include	In vitro import of mitochondrial precursor proteins into yeast mitochondria is a core protein-import assay/method exactly matching the engineering toolkit needed.	fermlit screen, mtDNA rubric v1 (title pass)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.1016/bs.mie.2024.07.056	borderline	Title-only Methods in Enzymology protocol on making mammalian nuclear knockout cell lines to study OXPHOS complex assembly — a generic CRISPR-knockout technique informative about the chassis but not itself a mitochondrial-genome engineering method, and no abstract to confirm more.	fermlit screen, mtDNA rubric v1 (abstract pass, no abstract available)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.1016/j.ab.2003.10.029	include	Reports targeting/expression of a Ca2+ biosensor (aequorin) in the yeast mitochondrial matrix plus isolated-mitochondria transport assays, a compartment-specific targeted-biosensor method that transfers directly to mitochondrial engineering work.	fermlit screen, mtDNA rubric v1 (abstract pass)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.1016/j.ab.2008.08.030	include	Reports a method for simultaneously probing cytosolic and mitochondrial redox activity in living cells, i.e. compartment-specific redox measurement directly usable for mitochondrial engineering assays.	fermlit screen, mtDNA rubric v1 (title pass)	claude-sonnet-5	model	2026-09-22	yes	10.1016_j.ab.2008.08.030.pdf
doi:10.1016/j.abb.2003.12.038	include	Directly manipulates mitochondrial/peroxisomal/cytosolic targeting sequences and promoters to retarget yeast IDH isozymes between compartments, a protein-targeting toolkit method that transfers to engineering heterologous enzyme import into yeast mitochondria.	fermlit screen, mtDNA rubric v1 (abstract pass)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.1016/j.abb.2025.110406	borderline	Title only (no abstract) suggests peroxiredoxin/proteostasis link to mitochondrial dysfunction, an indirect bioenergetic/physiology handle rather than an engineering method.	fermlit screen, mtDNA rubric v1 (abstract pass, no abstract available)	claude-sonnet-5	model	2026-09-22	yes	10.1016_j.abb.2025.110406.pdf
doi:10.1016/j.abb.2025.110674	borderline	Studies a gamma-subunit mutation affecting F-ATPase ADP inhibition and yeast growth, which is mitochondrial bioenergetics/OXPHOS biology informative about the chassis but not itself an engineering method or assay for mtDNA manipulation.	fermlit screen, mtDNA rubric v1 (abstract pass, no abstract available)	claude-sonnet-5	model	2026-09-22	yes	10.1016_j.abb.2025.110674.pdf
doi:10.1016/j.bbabio.2008.04.029	include	Reports a method for introducing specific mutations into the yeast mitochondrial genome (cytochrome b) with selection, directly enabling mtDNA engineering.	fermlit screen, mtDNA rubric v1 (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1016/j.bbabio.2009.12.019	borderline	The paper is a broad review of mitochondrial biology and systems genetics in yeast, which falls under the 'Broad reviews' criterion for ADJACENT relevance rather than reporting a specific engineering method or assay.	fermlit screen, mtDNA rubric v1 (abstract pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1016/j.bbabio.2010.02.021	borderline	The paper describes ATP synthase assembly and oligomerization in human rho0 cells using clear native electrophoresis, which is relevant mitochondrial biology (adjacent) but does not provide a direct engineering method for yeast mitochondria.	fermlit screen, mtDNA rubric v1 (abstract pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1016/j.bbabio.2012.09.006	include	Reports on the processing of a cytosol-synthesized mitochondrial precursor (allotopic expression context) and rescue of function, directly relevant to protein import and targeting mechanisms.	fermlit screen, mtDNA rubric v1 (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1016/j.bbabio.2013.10.005	borderline	The paper is a broad review of mitochondrial inheritance and partitioning mechanisms in yeast, which falls under adjacent mitochondrial biology rather than reporting a specific engineering method or assay.	fermlit screen, mtDNA rubric v1 (abstract pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1016/j.bbabio.2013.11.013	borderline	The paper characterizes a mitochondrial transporter (YPR011c) and its role in sulfur metabolism under stress, which is informative about the chassis physiology but does not provide a direct engineering method or tool for manipulating the yeast mitochondrion.	fermlit screen, mtDNA rubric v1 (abstract pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1016/j.bbabio.2015.03.007	include	The paper investigates mtDNA stability and segregation (rho0 formation) in Saccharomyces cerevisiae, which is a direct handle for understanding and managing mitochondrial genome inheritance during engineering.	fermlit screen, mtDNA rubric v1 (abstract pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1016/j.bbabio.2015.07.001	borderline	The paper describes mitochondrial bioenergetics and redox regulation in Candida utilis but provides no engineering methods, tools, or manipulable handles for yeast mitochondria.	fermlit screen, mtDNA rubric v1 (abstract pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1016/j.bbabio.2016.03.003	borderline	The paper investigates mitochondrial physiology and ROS signaling in yeast but does not report a method for engineering the mitochondrial genome, protein import machinery, or cofactor pools.	fermlit screen, mtDNA rubric v1 (abstract pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1016/j.bbabio.2022.148544	borderline	The paper characterizes a specific ATP synthase mutation's effect on bioenergetics and rho0 growth, which is informative about the chassis but does not provide a method for engineering the mitochondrial genome or its parts.	fermlit screen, mtDNA rubric v1 (abstract pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1016/j.bbagen.2013.02.010	include	Demonstrates functional replacement of a cytoplasmic enzyme by a mitochondrial isoform, providing evidence for pathway compartmentalisation and metabolic engineering of redox cofactor usage in yeast.	fermlit screen, mtDNA rubric v1 (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1016/j.bbagen.2014.06.017	borderline	Uses S. pombe frataxin overexpression to model Friedreich's ataxia and probe Fe-S cluster/iron biology, informative about mitochondrial physiology but not itself a transferable engineering method.	fermlit screen, mtDNA rubric v1 (abstract pass)	claude-sonnet-5	model	2026-09-22	yes	10.1016_j.bbagen.2014.06.017.pdf
